-0.548188138883972,-0.548188138883972,-0.548188138883972
-0.548155595614503,-0.548191244946224,-0.548171476752373
-0.547927792783412,-0.54821298709561,-0.548054841702765
-0.54730947130173,-0.548271998975338,-0.547738259719608
-0.546105373622936,-0.548386906252972,-0.547121753206
-0.544120245522777,-0.548576317417655,-0.54610533685144
-0.541158838590547,-0.548858810897912,-0.544589011846767
-0.537025913431989,-0.549252918499803,-0.542472758447389
-0.531526243583414,-0.549777105168232,-0.539656526884983
-0.524464620136143,-0.550449745075014,-0.536040226629723
-0.515645857070297,-0.551289094036122,-0.531523714003356
-0.504874797297816,-0.552313258265031,-0.526006778146666
-0.491956319411827,-0.553540159468241,-0.519389125343878
-0.476695345141877,-0.554987496292995,-0.511570361706845
-0.458896847512108,-0.556672702135415,-0.502449974224476
-0.438365859699275,-0.55861289932426,-0.49192731018104
-0.414907484588809,-0.560824849694711,-0.479901554951084
-0.388326905023348,-0.563324901568535,-0.466271708176976
-0.358429394740767,-0.566128933162361,-0.450936558336423
-0.325020329994629,-0.569252292447004,-0.433794655710642
-0.287905201853334,-0.572709733483464,-0.414744283761763
-0.246889629168493,-0.576515349266344,-0.39368342893124
-0.201779372205522,-0.580682501106821,-0.3705097488712
-0.15238034692743,-0.585223744592838,-0.345120539123627
-0.0984986399202512,-0.59015075216746,-0.31741269825875
-0.0399405239483031,-0.595474232369895,-0.287282691492464
0.0234875258750549,-0.601203845789087,-0.254626512795085
0.0919788153152012,-0.607348117784284,-0.219339645512491
0.165726413663435,-0.613914348030164,-0.181317021516918
0.244923135821068,-0.620908516953193,-0.14045297890658
0.329761523844525,-0.628335189124471,-0.0966412182743852
0.420433827976353,-0.636197413688649,-0.0497747575678318
0.517131987192442,-0.644496621904807,0.000254114441020192
0.620047609295625,-0.653232521889265,0.0535538860516453
0.729371950594555,-0.662402990651117,0.110233871877483
0.845295895206107,-0.672003963519785,0.170404263412991
0.968009934027748,-0.682029321070843,0.234176180903319
1.09770414343149,-0.69247077366191,0.30166172649848
1.23456816373334,-0.703317743698278,0.372974038671885
1.37879117750299,-0.714557245754406,0.448227347885677
1.53056188778208,-0.726173764686052,0.527537033489239
1.69006849628806,-0.738149131873229,0.611019681835444
1.85749868168858,-0.750462399743697,0.698793145605634
2.03303957804013,-0.763089714733042,0.790976604338539
2.21687775349477,-0.776004188845661,0.887690626156598
2.40919918938738,-0.789175769988731,0.989057230696005
2.61018925982887,-0.802571111258089,1.09519995324575
2.82003271194287,-0.816153439364143,1.20624391011046
3.03891364689287,-0.829882422391506,1.32231586521783
3.26701550186675,-0.843714037094912,1.44354429799978
3.50452103319424,-0.857600435938934,1.57005947258517
3.7516123007934,-0.871489814099334,1.70199350835276
4.00847065415604,-0.885326276644605,1.83948045190147
4.27527672010353,-0.899049706126846,1.982656350512
4.55221039255997,-0.912595630814224,2.13165932718238
4.83945082461463,-0.925895093799511,2.28662965733901
5.13717642316448,-0.938874523227071,2.44770984733833
5.4455648464525,-0.951455603878117,2.61504471489468
5.7647930048438,-0.963555150358332,2.78878147158679
6.09502961747927,-0.975084733416224,2.96906573535023
6.43626094467066,-0.985945400009996,3.15594595304583
6.7882852725964,-0.996030344769849,3.34936878691826
7.1508924637356,-1.00523233971671,3.54927649110618
7.52387269377914,-1.0134442794141,3.75561155579101
7.90701652015622,-1.02055940381894,3.96831663019964
8.30011495015333,-1.02647151443495,4.18733444915819
8.70295950850465,-1.03107518358382,4.41260776317489
9.11534230432613,-1.03426595662614,4.64407927202001
9.53705609726308,-1.03594054697459,4.88169156175815
9.96789436271575,-1.03599702376084,5.12538704517669
10.4076513560069,-1.03433499203072,5.37510790554455
10.8561221753513,-1.03085576535813,5.63079604362321
11.3131028234884,-1.02546253078924,5.89239302784495
11.7783902678358,-1.01806050603989,6.1598400475624
12.251782499026,-1.00855708889185,6.43307786926704
12.7330785876857,-0.996861998751683,6.71204679566483
13.2220787393224,-0.982887410349804,6.99668662749224
13.7185843471832,-0.96654807958339,7.28693662794785
14.2223980429544,-0.947761461519804,7.58273548961103
14.7333237451753,-0.926447820598526,7.88402130371304
15.2511667052419,-0.902530333089317,8.19073153162117
15.7757335508825,-0.875935181880209,8.50280297839527
16.3068323269915,-0.846591643690147,8.82017176826912
16.8442725337118,-0.814432168816495,9.14277332191034
17.3878651616652,-0.779392453546905,9.47054233530872
